DateTime,Order ID,Customer ID,Menu Items,Total Price
032520251315,03252025_31,6218211541,"{'Strawberry Matcha': (0, 2, 0), 'Black Milk Tea': (1, 1, 0)}",24.0
032520251315,03252025_32,4488764787,"{'Strawberry Lemonade Tea': (2, 0, 2), 'Protein Shake Milk Tea': (0, 2, 1), 'Free Drink': (0, 1, 1)}",74.5
032520251318,03252025_33,6637252258,"{'Protein Shake Milk Tea': (1, 2, 1), 'Oolong Milk Tea': (1, 1, 2), 'Ice Blend Latte': (1, 1, 0)}",113.5
032520251318,03252025_34,4978784889,"{'Coconut Milk Tea': (1, 3, 0), 'Ice Blend Latte': (1, 0, 2)}",64.5
032520251322,03252025_35,6235319349,"{'Passionfruit Green Tea': (0, 1, 2), 'Black Milk Tea': (1, 3, 1), 'Protein Shake Milk Tea': (0, 2, 0)}",69.5
032520251334,03252025_36,9953805142,"{'Oolong Milk Tea': (2, 1, 1), 'Ube Milk Tea': (1, 0, 0), 'Passionfruit Green Tea': (2, 2, 0)}",53.25
032520251344,03252025_37,6268276043,"{'Secret Matcha': (0, 3, 2)}",348.25
032520251344,03252025_38,2624103498,"{'Black Milk Tea': (1, 2, 0), 'Cappuccino Milk Tea': (0, 2, 0), 'Oolong Milk Tea': (0, 2, 2), 'Ube Milk Tea': (0, 0, 2)}",66.75
032520251358,03252025_39,6744545720,"{'Ube Milk Tea': (2, 3, 1), 'Secret Matcha': (1, 1, 1), 'Ice Blend Latte': (1, 1, 0)}",261.75
032520251446,03252025_40,7359233843,"{'Original Milk Tea': (2, 2, 0)}",19.0
032520251502,03252025_41,8737817012,"{'Original Milk Tea': (1, 2, 2), 'Winter Melon Green Tea': (0, 3, 0), 'Ube Milk Tea': (1, 3, 0)}",80.0
032520251507,03252025_42,4854819394,"{'Protein Shake Milk Tea': (0, 2, 2), 'Black Milk Tea': (0, 3, 0), 'Passionfruit Green Tea': (1, 3, 1), 'Ice Blend Latte': (2, 2, 0)}",116.0
032520251510,03252025_43,4375489951,"{'Green Milk Tea': (1, 1, 1)}",15.75
032520251526,03252025_44,6967252340,"{'Mango Green Tea': (0, 2, 2), 'Passionfruit Green Tea': (1, 1, 0), 'Ice Blend Latte': (0, 1, 0)}",34.75
032520251546,03252025_45,4303646264,"{'Strawberry Lemonade Tea': (0, 0, 2), 'Mango Green Tea': (1, 0, 1), 'Winter Melon Green Tea': (0, 2, 0)}",31.5
032520251556,03252025_46,3087363689,"{'Peach Oolong Tea': (0, 3, 2)}",38.25
032520251623,03252025_47,2162308302,"{'Green Milk Tea': (1, 3, 0), 'Strawberry Matcha': (0, 2, 2)}",51.0
032520251637,03252025_48,4946633140,"{'Original Milk Tea': (2, 1, 1), 'Peach Oolong Tea': (1, 0, 2), 'Strawberry Matcha': (2, 0, 0)}",55.25
032520251650,03252025_49,3034512378,"{'Winter Melon Green Tea': (0, 3, 2), 'Green Milk Tea': (2, 2, 1), 'Mango Green Tea': (2, 1, 2)}",84.75
032520251659,03252025_50,8818386906,"{'Winter Melon Green Tea': (2, 3, 2), 'Cappuccino Milk Tea': (1, 0, 0), 'Peach Oolong Tea': (1, 0, 0), 'Passionfruit Green Tea': (1, 1, 1)}",91.0
032520251704,03252025_51,7987129272,"{'Green Milk Tea': (2, 3, 1), 'Passionfruit Green Tea': (0, 0, 1), 'Strawberry Matcha': (1, 3, 1)}",75.0
032520251708,03252025_52,6084402267,"{'Black Milk Tea': (0, 2, 0), 'Strawberry Matcha': (0, 0, 2), 'Cappuccino Milk Tea': (1, 3, 1)}",58.25
032520251711,03252025_53,7408934340,"{'Green Milk Tea': (2, 0, 0)}",8.5
032520251716,03252025_54,8335577747,"{'Coconut Milk Tea': (0, 0, 1), 'Ice Blend Latte': (2, 2, 2)}",53.0
032520251723,03252025_55,6852554416,"{'Black Milk Tea': (1, 2, 1)}",21.0
032520251724,03252025_56,8873172881,"{'Passionfruit Green Tea': (0, 2, 0), 'Strawberry Lemonade Tea': (2, 2, 1)}",29.75
032520251726,03252025_57,4012306324,"{'Strawberry Lemonade Tea': (2, 1, 2), 'Ube Milk Tea': (0, 1, 1)}",31.75
032520251727,03252025_58,9575082912,"{'Secret Matcha': (1, 0, 1), 'Peach Oolong Tea': (1, 1, 2)}",168.5
032520251729,03252025_59,3034512378,"{'Mango Green Tea': (0, 3, 2), 'Passionfruit Green Tea': (2, 2, 2)}",70.25
032520251742,03252025_60,2789729968,"{'Green Milk Tea': (1, 1, 0), 'Cappuccino Milk Tea': (0, 1, 2)}",30.25
032520251743,03252025_61,7373628242,"{'Secret Matcha': (0, 1, 0)}",69.25
032520251746,03252025_62,3028722251,"{'Original Milk Tea': (2, 2, 1), 'Passionfruit Green Tea': (1, 0, 2)}",48.0
032520251750,03252025_63,4303646264,"{'Black Milk Tea': (0, 1, 0), 'Passionfruit Green Tea': (0, 2, 2)}",36.25
032520251808,03252025_64,7177435576,"{'Strawberry Lemonade Tea': (1, 2, 2)}",17.25
032520251825,03252025_65,9452592105,"{'Protein Shake Milk Tea': (1, 2, 1), 'Secret Matcha': (0, 3, 0), 'Passionfruit Green Tea': (1, 2, 0), 'Black Milk Tea': (1, 3, 2)}",300.0
032520251913,03252025_66,3627793557,"{'Passionfruit Green Tea': (1, 2, 2), 'Winter Melon Green Tea': (1, 0, 2)}",63.0
032520251920,03252025_67,2859471585,"{'Original Milk Tea': (1, 1, 0), 'Green Milk Tea': (1, 3, 2), 'Protein Shake Milk Tea': (1, 2, 2)}",91.75
032520251922,03252025_68,3688538119,"{'Green Milk Tea': (0, 0, 2), 'Strawberry Matcha': (2, 0, 1), 'Peach Oolong Tea': (1, 2, 2), 'Winter Melon Green Tea': (2, 0, 0)}",85.0
032520251933,03252025_69,7833826746,"{'Secret Matcha': (0, 1, 1), 'Passionfruit Green Tea': (1, 0, 0)}",145.75
032520251942,03252025_70,7276799163,"{'Original Milk Tea': (2, 2, 2)}",31.5
032520251946,03252025_71,2542585422,"{'Cappuccino Milk Tea': (2, 3, 1)}",36.5
032520251947,03252025_72,9496538865,"{'Passionfruit Green Tea': (2, 0, 2), 'Secret Matcha': (2, 2, 1), 'Oolong Milk Tea': (1, 0, 1)}",384.75
032520251948,03252025_73,2398004482,"{'Protein Shake Milk Tea': (0, 2, 0)}",19.5
032520252015,03252025_74,4488764787,"{'Peach Oolong Tea': (0, 1, 0), 'Ube Milk Tea': (0, 0, 2), 'Cappuccino Milk Tea': (1, 0, 0)}",35.25
032520252028,03252025_75,7373628242,"{'Winter Melon Green Tea': (0, 1, 2), 'Strawberry Matcha': (1, 3, 2)}",71.25
032520252036,03252025_76,6274406964,"{'Original Milk Tea': (1, 1, 1)}",15.75
032520252039,03252025_77,8815685814,"{'Winter Melon Green Tea': (2, 3, 2)}",57.75
032520252047,03252025_78,6654217275,"{'Peach Oolong Tea': (2, 0, 1), 'Ice Blend Latte': (1, 1, 1)}",39.5
032520252057,03252025_79,6457762743,"{'Oolong Milk Tea': (1, 2, 0), 'Ube Milk Tea': (1, 0, 2), 'Original Milk Tea': (1, 2, 1)}",79.5
032620250903,03262025_1,5304646267,"{'Strawberry Matcha': (1, 1, 1)}",21.75
032620250904,03262025_2,6852554416,"{'Coconut Milk Tea': (0, 1, 0), 'Ube Milk Tea': (1, 2, 2), 'Oolong Milk Tea': (0, 1, 0), 'Passionfruit Green Tea': (0, 1, 1)}",65.25
032620250918,03262025_3,7754488706,"{'Ice Blend Latte': (1, 3, 1), 'Strawberry Matcha': (1, 3, 0), 'Ube Milk Tea': (0, 2, 0)}",73.75
032620250924,03262025_4,8434014105,"{'Strawberry Lemonade Tea': (2, 1, 2), 'Passionfruit Green Tea': (0, 0, 2), 'Strawberry Matcha': (2, 3, 2)}",114.5
032620250926,03262025_5,3122323671,"{'Coconut Milk Tea': (0, 2, 0), 'Protein Shake Milk Tea': (1, 0, 2), 'Secret Matcha': (1, 3, 2)}",461.25
032620250943,03262025_6,4274027970,"{'Secret Matcha': (1, 3, 2)}",416.5
032620250946,03262025_7,8723775742,"{'Ube Milk Tea': (2, 3, 1)}",42.5
032620250946,03262025_8,6457762743,"{'Cappuccino Milk Tea': (2, 3, 0)}",29.25
032620250954,03262025_9,8868893449,"{'Oolong Milk Tea': (1, 0, 2)}",16.75
032620251005,03262025_10,8272746575,"{'Coconut Milk Tea': (2, 3, 0), 'Peach Oolong Tea': (1, 3, 1), 'Protein Shake Milk Tea': (0, 3, 2)}",121.25
032620251011,03262025_11,7139647654,"{'Cappuccino Milk Tea': (2, 1, 2), 'Strawberry Matcha': (1, 3, 1), 'Peach Oolong Tea': (2, 0, 2), 'Black Milk Tea': (1, 0, 1)}",107.0
032620251012,03262025_12,2705414270,"{'Protein Shake Milk Tea': (0, 3, 2), 'Ube Milk Tea': (0, 3, 0), 'Mango Green Tea': (2, 0, 2)}",85.5
032620251017,03262025_13,9366858759,"{'Strawberry Matcha': (2, 3, 1)}",42.5
032620251020,03262025_14,2377777479,"{'Mango Green Tea': (0, 2, 1), 'Protein Shake Milk Tea': (1, 3, 2)}",70.25
032620251035,03262025_15,8317453917,"{'Strawberry Lemonade Tea': (1, 0, 1), 'Ube Milk Tea': (0, 2, 1)}",29.25
032620251037,03262025_16,6112896848,"{'Peach Oolong Tea': (2, 2, 0), 'Winter Melon Green Tea': (2, 0, 1)}",50.75
032620251049,03262025_17,6653666783,"{'Original Milk Tea': (1, 3, 2), 'Winter Melon Green Tea': (1, 2, 1)}",65.5
032620251056,03262025_18,3687205409,"{'Black Milk Tea': (0, 3, 0), 'Cappuccino Milk Tea': (1, 2, 0)}",33.5
032620251116,03262025_19,9378475469,"{'Passionfruit Green Tea': (0, 0, 2)}",16.5
032620251117,03262025_20,7987129272,"{'Original Milk Tea': (2, 3, 2)}",36.75
032620251119,03262025_21,5948125894,"{'Cappuccino Milk Tea': (1, 2, 0), 'Strawberry Lemonade Tea': (1, 3, 0)}",29.75
032620251119,03262025_22,5984608319,"{'Strawberry Lemonade Tea': (2, 0, 2), 'Cappuccino Milk Tea': (0, 1, 0), 'Original Milk Tea': (0, 3, 2), 'Ice Blend Latte': (0, 3, 0)}",66.25
032620251132,03262025_23,2263986568,"{'Black Milk Tea': (0, 0, 1), 'Ice Blend Latte': (1, 1, 0)}",17.75
032620251145,03262025_24,5387072837,"{'Original Milk Tea': (0, 2, 1)}",16.75
032620251148,03262025_25,6218211541,"{'Original Milk Tea': (0, 3, 1), 'Ice Blend Latte': (0, 0, 2), 'Strawberry Lemonade Tea': (2, 3, 1)}",55.0
032620251152,03262025_26,2929236151,"{'Ice Blend Latte': (0, 2, 1), 'Peach Oolong Tea': (2, 3, 1), 'Coconut Milk Tea': (2, 2, 0)}",140.0
032620251154,03262025_27,8434014105,"{'Peach Oolong Tea': (0, 1, 2)}",23.75
032620251203,03262025_28,8317453917,"{'Passionfruit Green Tea': (0, 2, 0), 'Peach Oolong Tea': (0, 1, 1), 'Strawberry Lemonade Tea': (0, 1, 1), 'Black Milk Tea': (2, 3, 1)}",68.0
032620251212,03262025_29,2622718168,"{'Black Milk Tea': (1, 1, 2), 'Peach Oolong Tea': (1, 1, 2), 'Winter Melon Green Tea': (0, 3, 1), 'Secret Matcha': (0, 0, 2)}",226.5
032620251214,03262025_30,4375489951,"{'Strawberry Matcha': (0, 2, 0), 'Original Milk Tea': (1, 0, 0)}",18.75
032620251221,03262025_31,4994632209,"{'Black Milk Tea': (1, 1, 1)}",15.75
032620251222,03262025_32,7222888712,"{'Secret Matcha': (2, 2, 2)}",762.75
032620251225,03262025_33,6594806209,"{'Original Milk Tea': (0, 2, 0), 'Ice Blend Latte': (1, 3, 2)}",49.0
032620251227,03262025_34,4772658237,"{'Cappuccino Milk Tea': (0, 1, 0), 'Coconut Milk Tea': (0, 1, 2)}",30.0
032620251234,03262025_35,9619639082,"{'Ice Blend Latte': (0, 1, 0), 'Mango Green Tea': (1, 1, 1)}",29.5
032620251236,03262025_36,8696331990,"{'Green Milk Tea': (2, 1, 1)}",20.0
032620251302,03262025_37,8715329427,"{'Oolong Milk Tea': (2, 0, 2)}",21.0
032620251305,03262025_38,9555779257,"{'Black Milk Tea': (2, 3, 2), 'Original Milk Tea': (2, 2, 0)}",81.0
032620251307,03262025_39,3382624773,"{'Passionfruit Green Tea': (0, 0, 1)}",8.25
032620251319,03262025_40,4012306324,"{'Strawberry Lemonade Tea': (2, 0, 0), 'Oolong Milk Tea': (1, 0, 1)}",28.0
032620251319,03262025_41,4978784889,"{'Coconut Milk Tea': (1, 1, 1), 'Oolong Milk Tea': (0, 1, 2)}",78.0
032620251323,03262025_42,2859471585,"{'Mango Green Tea': (2, 3, 1), 'Protein Shake Milk Tea': (2, 0, 1)}",46.75
032620251324,03262025_43,8317453917,"{'Coconut Milk Tea': (0, 1, 2), 'Original Milk Tea': (2, 0, 2)}",44.75
032620251325,03262025_44,3472121662,"{'Coconut Milk Tea': (1, 0, 0), 'Mango Green Tea': (2, 1, 0), 'Strawberry Matcha': (1, 0, 1)}",28.5
032620251325,03262025_45,6084402267,"{'Coconut Milk Tea': (0, 2, 0), 'Protein Shake Milk Tea': (0, 1, 0)}",39.75
032620251328,03262025_46,5166201160,"{'Winter Melon Green Tea': (2, 1, 2)}",41.25
032620251329,03262025_47,4977422931,"{'Ice Blend Latte': (0, 0, 1), 'Protein Shake Milk Tea': (1, 1, 0), 'Strawberry Matcha': (2, 1, 0)}",45.5
032620251340,03262025_48,7904066805,"{'Ice Blend Latte': (2, 2, 2), 'Winter Melon Green Tea': (0, 3, 0), 'Protein Shake Milk Tea': (2, 0, 2), 'Peach Oolong Tea': (2, 2, 0)}",128.25
032620251344,03262025_49,3629422306,"{'Passionfruit Green Tea': (1, 0, 0)}",6.25
032620251346,03262025_50,4648146040,"{'Ice Blend Latte': (1, 0, 0)}",5.25
032620251347,03262025_51,5432382491,"{'Ice Blend Latte': (0, 1, 0)}",6.25
032620251353,03262025_52,6345667026,"{'Passionfruit Green Tea': (0, 1, 0)}",7.25
032620251420,03262025_53,6676567082,"{'Secret Matcha': (1, 2, 2)}",347.25
032620251447,03262025_54,8088122145,"{'Ice Blend Latte': (0, 1, 0)}",6.25
032620251452,03262025_55,3687205409,"{'Mango Green Tea': (1, 2, 2)}",17.25
032620251502,03262025_56,7776151794,"{'Strawberry Lemonade Tea': (1, 0, 1)}",6.5
032620251512,03262025_57,8664183863,"{'Coconut Milk Tea': (1, 1, 0), 'Passionfruit Green Tea': (0, 2, 0)}",28.0
032620251514,03262025_58,3424505241,"{'Passionfruit Green Tea': (0, 1, 2)}",23.75
032620251526,03262025_59,6465762361,"{'Ice Blend Latte': (1, 1, 2), 'Protein Shake Milk Tea': (1, 3, 1), 'Coconut Milk Tea': (1, 2, 2)}",112.0
032620251550,03262025_60,5749793279,"{'Original Milk Tea': (0, 1, 1), 'Coconut Milk Tea': (2, 1, 2)}",47.75
032620251557,03262025_61,7899991279,"{'Strawberry Lemonade Tea': (2, 0, 2)}",13.0
032620251559,03262025_62,6513334289,"{'Black Milk Tea': (0, 2, 0), 'Oolong Milk Tea': (0, 0, 1)}",16.75
032620251559,03262025_63,2387184982,"{'Peach Oolong Tea': (0, 0, 1), 'Ube Milk Tea': (0, 2, 1), 'Ice Blend Latte': (0, 0, 1)}",72.5
032620251606,03262025_64,4375489951,"{'Green Milk Tea': (2, 1, 0)}",13.75
032620251609,03262025_65,6268276043,"{'Ube Milk Tea': (2, 1, 0), 'Strawberry Lemonade Tea': (2, 1, 0)}",27.5
032620251623,03262025_66,3645793629,"{'Passionfruit Green Tea': (0, 2, 2), 'Protein Shake Milk Tea': (1, 2, 0), 'Oolong Milk Tea': (1, 3, 0)}",79.25
032620251625,03262025_67,4274027970,"{'Ice Blend Latte': (0, 1, 2), 'Secret Matcha': (2, 1, 0), 'Coconut Milk Tea': (0, 1, 0)}",233.75
032620251634,03262025_68,3998441284,"{'Coconut Milk Tea': (1, 1, 0)}",13.5
032620251634,03262025_69,4854819394,"{'Free Drink': (1, 1, 0), 'Oolong Milk Tea': (0, 0, 1), 'Mango Green Tea': (1, 3, 2), 'Ice Blend Latte': (0, 3, 2)}",59.0
032620251643,03262025_70,5306388763,"{'Protein Shake Milk Tea': (1, 3, 1), 'Green Milk Tea': (2, 1, 0)}",112.25
032620251710,03262025_71,5004328581,"{'Black Milk Tea': (0, 2, 1), 'Mango Green Tea': (1, 0, 1)}",23.25
032620251710,03262025_72,9952685660,"{'Coconut Milk Tea': (2, 2, 2), 'Mango Green Tea': (1, 2, 0)}",52.25
032620251717,03262025_73,2188064076,"{'Winter Melon Green Tea': (2, 2, 1)}",40.25
032620251718,03262025_74,4194092613,"{'Oolong Milk Tea': (1, 1, 0), 'Ube Milk Tea': (1, 3, 0)}",37.5
032620251746,03262025_75,4045272828,"{'Cappuccino Milk Tea': (1, 2, 0)}",17.75
032620251752,03262025_76,8868893449,"{'Coconut Milk Tea': (0, 0, 2), 'Ube Milk Tea': (2, 2, 2)}",60.0
032620251805,03262025_77,4045272828,"{'Passionfruit Green Tea': (1, 1, 0), 'Green Milk Tea': (2, 2, 0), 'Ice Blend Latte': (0, 1, 0)}",51.25
032620251806,03262025_78,3957451531,"{'Strawberry Matcha': (1, 2, 1)}",29.0
032620251820,03262025_79,3998441284,"{'Protein Shake Milk Tea': (1, 0, 0), 'Ube Milk Tea': (0, 0, 2), 'Original Milk Tea': (0, 1, 0)}",30.5
032620251825,03262025_80,2336247056,"{'Ube Milk Tea': (0, 3, 0), 'Oolong Milk Tea': (2, 3, 1), 'Protein Shake Milk Tea': (0, 3, 2)}",103.0
032620251830,03262025_81,8048399064,"{'Coconut Milk Tea': (2, 1, 1), 'Strawberry Matcha': (1, 0, 2)}",50.75
032620251841,03262025_82,3748817895,"{'Original Milk Tea': (2, 3, 1)}",30.5
032620251846,03262025_83,7157037786,"{'Cappuccino Milk Tea': (1, 0, 2)}",19.75
032620251848,03262025_84,8715329427,"{'Ice Blend Latte': (2, 3, 0), 'Passionfruit Green Tea': (0, 0, 1)}",37.5
032620251856,03262025_85,5033339878,"{'Cappuccino Milk Tea': (1, 3, 0), 'Strawberry Matcha': (2, 0, 1), 'Mango Green Tea': (1, 2, 1), 'Secret Matcha': (1, 2, 2)}",405.0
032620251905,03262025_86,2842325880,"{'Black Milk Tea': (2, 3, 1)}",30.5
032620252003,03262025_87,4045272828,"{'Strawberry Matcha': (2, 3, 2), 'Winter Melon Green Tea': (1, 2, 2)}",93.0
032620252016,03262025_88,2377777479,"{'Oolong Milk Tea': (2, 2, 2), 'Black Milk Tea': (2, 1, 1)}",51.5
032620252052,03262025_89,8292369779,"{'Winter Melon Green Tea': (0, 3, 0), 'Secret Matcha': (1, 1, 0), 'Green Milk Tea': (2, 1, 0)}",176.0
032620252054,03262025_90,8353639868,"{'Green Milk Tea': (2, 2, 2)}",31.5
032620252057,03262025_91,5552772485,"{'Ube Milk Tea': (2, 3, 1), 'Secret Matcha': (0, 1, 0), 'Mango Green Tea': (0, 1, 1), 'Winter Melon Green Tea': (2, 0, 2)}",152.25
032720250900,03272025_1,9505045785,"{'Strawberry Matcha': (1, 0, 2)}",22.75
032720250921,03272025_2,7654904974,"{'Strawberry Matcha': (2, 1, 0), 'Ube Milk Tea': (0, 1, 0), 'Green Milk Tea': (1, 2, 0)}",41.75
032720250948,03272025_3,9234856269,"{'Strawberry Matcha': (1, 0, 2), 'Mango Green Tea': (1, 0, 0), 'Passionfruit Green Tea': (2, 3, 0), 'Peach Oolong Tea': (2, 2, 1)}",94.5
032720250950,03272025_4,3223125894,"{'Winter Melon Green Tea': (2, 2, 0), 'Ice Blend Latte': (2, 3, 0), 'Original Milk Tea': (0, 3, 2)}",114.25
032720251002,03272025_5,2147372313,"{'Mango Green Tea': (2, 3, 0)}",14.25
032720251011,03272025_6,8353639868,"{'Peach Oolong Tea': (0, 0, 1), 'Passionfruit Green Tea': (2, 1, 1), 'Secret Matcha': (2, 3, 2)}",521.0
032720251012,03272025_7,2624103498,"{'Mango Green Tea': (2, 2, 1), 'Protein Shake Milk Tea': (1, 1, 0), 'Winter Melon Green Tea': (0, 3, 0), 'Green Milk Tea': (1, 0, 2)}",75.25
032720251020,03272025_8,7276799163,"{'Peach Oolong Tea': (1, 0, 2), 'Strawberry Lemonade Tea': (1, 1, 0), 'Black Milk Tea': (1, 0, 1), 'Mango Green Tea': (1, 2, 2)}",56.0
032720251022,03272025_9,4086304914,"{'Ice Blend Latte': (0, 1, 0), 'Coconut Milk Tea': (2, 2, 0)}",33.25
032720251022,03272025_10,2859471585,"{'Cappuccino Milk Tea': (1, 2, 2), 'Strawberry Lemonade Tea': (1, 1, 0), 'Secret Matcha': (0, 1, 0)}",131.0
032720251035,03272025_11,2337905202,"{'Coconut Milk Tea': (0, 2, 2), 'Black Milk Tea': (1, 1, 0)}",40.5
032720251038,03272025_12,8737817012,"{'Strawberry Lemonade Tea': (1, 2, 1)}",13.0
032720251038,03272025_13,4398231069,"{'Secret Matcha': (1, 2, 2), 'Coconut Milk Tea': (1, 3, 2)}",669.75
032720251041,03272025_14,2789729968,"{'Cappuccino Milk Tea': (0, 0, 2)}",14.5
032720251045,03272025_15,7222888712,"{'Mango Green Tea': (0, 1, 0), 'Ube Milk Tea': (0, 3, 2)}",41.5
032720251105,03272025_16,9815314805,"{'Original Milk Tea': (2, 2, 0), 'Secret Matcha': (1, 0, 1), 'Strawberry Lemonade Tea': (0, 3, 1), 'Winter Melon Green Tea': (2, 0, 2)}",204.5
032720251119,03272025_17,6459102270,"{'Winter Melon Green Tea': (1, 2, 2), 'Cappuccino Milk Tea': (0, 1, 2), 'Strawberry Lemonade Tea': (0, 3, 1), 'Protein Shake Milk Tea': (2, 1, 1)}",115.0
032720251122,03272025_18,2337905202,"{'Ice Blend Latte': (2, 2, 2), 'Black Milk Tea': (2, 3, 0)}",61.75
032720251122,03272025_19,9619639082,"{'Peach Oolong Tea': (2, 2, 1), 'Strawberry Lemonade Tea': (0, 1, 0), 'Winter Melon Green Tea': (2, 3, 2)}",96.25
032720251132,03272025_20,5669669653,"{'Oolong Milk Tea': (1, 1, 2), 'Mango Green Tea': (1, 2, 2)}",39.25
032720251140,03272025_21,9234856269,"{'Cappuccino Milk Tea': (1, 3, 2), 'Peach Oolong Tea': (0, 0, 1)}",46.75
032720251142,03272025_22,5037769874,"{'Ice Blend Latte': (2, 3, 1)}",36.5
032720251145,03272025_23,5037769874,"{'Green Milk Tea': (1, 0, 0), 'Protein Shake Milk Tea': (1, 1, 2), 'Original Milk Tea': (2, 0, 0)}",69.5
032720251146,03272025_24,9192859928,"{'Coconut Milk Tea': (2, 0, 0), 'Mango Green Tea': (0, 3, 0), 'Green Milk Tea': (0, 2, 2)}",45.25
032720251153,03272025_25,8075991537,"{'Green Milk Tea': (2, 0, 2)}",21.0
032720251155,03272025_26,7654904974,"{'Passionfruit Green Tea': (2, 0, 0)}",12.5
032720251158,03272025_27,7647228373,"{'Secret Matcha': (1, 0, 0), 'Cappuccino Milk Tea': (2, 3, 2), 'Original Milk Tea': (0, 0, 1), 'Strawberry Lemonade Tea': (0, 2, 2)}",133.25
032720251200,03272025_28,5033339878,"{'Peach Oolong Tea': (2, 2, 2), 'Ube Milk Tea': (0, 3, 0)}",65.25
032720251205,03272025_29,3645793629,"{'Green Milk Tea': (0, 0, 1), 'Ice Blend Latte': (0, 1, 0), 'Ube Milk Tea': (1, 3, 2)}",57.0
032720251206,03272025_30,3704571340,"{'Strawberry Lemonade Tea': (2, 1, 1), 'Peach Oolong Tea': (1, 2, 1)}",41.0
032720251211,03272025_31,8048399064,"{'Winter Melon Green Tea': (2, 1, 2), 'Original Milk Tea': (1, 2, 2)}",68.5
032720251217,03272025_32,2387184982,"{'Passionfruit Green Tea': (2, 1, 1)}",28.0
032720251218,03272025_33,2174548087,"{'Passionfruit Green Tea': (2, 3, 1), 'Secret Matcha': (1, 0, 1)}",181.0
032720251220,03272025_34,6473821972,"{'Original Milk Tea': (1, 2, 2), 'Secret Matcha': (1, 0, 2), 'Strawberry Lemonade Tea': (2, 1, 1)}",258.5
032720251225,03272025_35,5777559813,"{'Oolong Milk Tea': (1, 3, 0)}",20.0
032720251225,03272025_36,7987129272,"{'Ice Blend Latte': (1, 0, 0), 'Peach Oolong Tea': (2, 0, 0)}",17.75
032720251225,03272025_37,8222159685,"{'Coconut Milk Tea': (1, 1, 1), 'Winter Melon Green Tea': (0, 0, 2)}",40.25
032720251225,03272025_38,9234856269,"{'Strawberry Matcha': (2, 2, 0), 'Mango Green Tea': (1, 0, 1), 'Black Milk Tea': (2, 3, 0)}",57.75
032720251227,03272025_39,7754488706,"{'Protein Shake Milk Tea': (1, 3, 2), 'Strawberry Lemonade Tea': (2, 3, 0)}",73.75
032720251253,03272025_40,4812598125,"{'Strawberry Matcha': (1, 3, 2), 'Secret Matcha': (0, 0, 2)}",185.0
032720251257,03272025_41,8873172881,"{'Secret Matcha': (1, 2, 2), 'Passionfruit Green Tea': (0, 1, 2), 'Ice Blend Latte': (0, 3, 1)}",397.0
032720251304,03272025_42,7924986309,"{'Ice Blend Latte': (1, 2, 2), 'Strawberry Matcha': (2, 3, 1), 'Winter Melon Green Tea': (1, 1, 2), 'Passionfruit Green Tea': (1, 2, 2)}",146.0
032720251307,03272025_43,6457762743,"{'Protein Shake Milk Tea': (0, 3, 1), 'Mango Green Tea': (1, 0, 0)}",42.25
032720251308,03272025_44,9815314805,"{'Original Milk Tea': (1, 1, 2), 'Mango Green Tea': (0, 2, 0), 'Secret Matcha': (0, 1, 0), 'Green Milk Tea': (2, 1, 2)}",124.0
032720251308,03272025_45,6676567082,"{'Green Milk Tea': (0, 2, 0), 'Coconut Milk Tea': (2, 1, 2)}",46.75
032720251316,03272025_46,5037769874,"{'Cappuccino Milk Tea': (1, 0, 2), 'Original Milk Tea': (0, 3, 0), 'Ube Milk Tea': (2, 1, 0), 'Passionfruit Green Tea': (0, 0, 2)}",71.75
032720251317,03272025_47,3936907189,"{'Ube Milk Tea': (0, 2, 0), 'Cappuccino Milk Tea': (0, 2, 0), 'Strawberry Matcha': (2, 2, 1), 'Strawberry Lemonade Tea': (0, 1, 2)}",74.0
032720251317,03272025_48,4465602296,"{'Cappuccino Milk Tea': (0, 2, 2)}",27.0
032720251319,03272025_49,3545505388,"{'Coconut Milk Tea': (2, 0, 1), 'Black Milk Tea': (0, 1, 2), 'Strawberry Matcha': (2, 1, 2), 'Peach Oolong Tea': (2, 3, 2)}",125.5
032720251324,03272025_50,8727916676,"{'Original Milk Tea': (0, 2, 0), 'Oolong Milk Tea': (2, 0, 2)}",31.5
032720251324,03272025_51,3083958570,"{'Peach Oolong Tea': (2, 3, 1), 'Black Milk Tea': (0, 1, 2)}",60.25
032720251329,03272025_52,8677144035,"{'Green Milk Tea': (0, 2, 2), 'Ice Blend Latte': (2, 1, 2)}",54.25
032720251339,03272025_53,7408934340,"{'Green Milk Tea': (2, 1, 2)}",26.25
032720251342,03272025_54,4274027970,"{'Green Milk Tea': (0, 2, 1), 'Winter Melon Green Tea': (1, 3, 2), 'Protein Shake Milk Tea': (1, 0, 0), 'Oolong Milk Tea': (2, 3, 2)}",112.75
032720251345,03272025_55,9234856269,"{'Strawberry Lemonade Tea': (2, 1, 0), 'Ice Blend Latte': (2, 1, 2), 'Passionfruit Green Tea': (2, 2, 0)}",66.0
032720251353,03272025_56,6594806209,"{'Secret Matcha': (2, 1, 0)}",205.75
032720251357,03272025_57,8056474691,"{'Mango Green Tea': (2, 2, 1)}",15.25
032720251358,03272025_58,5306388763,"{'Secret Matcha': (2, 0, 2), 'Ube Milk Tea': (0, 1, 1), 'Ice Blend Latte': (0, 1, 0), 'Strawberry Lemonade Tea': (0, 3, 1)}",312.75
