Date,Order ID,Menu Items,Total Price
04/26/2025,04262025_62,"{'Ube Milk Tea': (2, 3, 2), 'Cappuccino Milk Tea': (0, 3, 2)}",84.0
04/26/2025,04262025_63,"{'Secret Matcha': (1, 3, 2), 'Oolong Milk Tea': (2, 2, 2)}",448.0
04/26/2025,04262025_64,"{'Oolong Milk Tea': (2, 0, 0)}",8.5
04/26/2025,04262025_65,"{'Peach Oolong Tea': (2, 0, 1), 'Ube Milk Tea': (0, 1, 2)}",44.5
04/26/2025,04262025_66,"{'Cappuccino Milk Tea': (1, 0, 0), 'Coconut Milk Tea': (1, 1, 1), 'Protein Shake Milk Tea': (1, 2, 0)}",61.5
04/26/2025,04262025_67,"{'Peach Oolong Tea': (2, 1, 2), 'Ube Milk Tea': (2, 1, 0), 'Coconut Milk Tea': (1, 2, 1)}",85.0
04/26/2025,04262025_68,"{'Secret Matcha': (1, 1, 0), 'Peach Oolong Tea': (1, 3, 2), 'Coconut Milk Tea': (2, 1, 1), 'Oolong Milk Tea': (0, 3, 2)}",238.25
04/26/2025,04262025_69,"{'Secret Matcha': (0, 1, 0)}",69.25
04/26/2025,04262025_70,"{'Protein Shake Milk Tea': (0, 3, 2), 'Cappuccino Milk Tea': (2, 0, 1)}",116.25
04/26/2025,04262025_71,"{'Strawberry Lemonade Tea': (2, 0, 2)}",13.0
04/26/2025,04262025_72,"{'Black Milk Tea': (0, 0, 2), 'Protein Shake Milk Tea': (0, 3, 1), 'Mango Green Tea': (2, 3, 1)}",111.0
04/26/2025,04262025_73,"{'Secret Matcha': (2, 3, 0), 'Black Milk Tea': (0, 2, 0), 'Strawberry Lemonade Tea': (0, 3, 1)}",368.75
04/26/2025,04262025_74,"{'Winter Melon Green Tea': (0, 3, 0), 'Oolong Milk Tea': (1, 0, 2), 'Black Milk Tea': (0, 1, 2), 'Strawberry Lemonade Tea': (0, 1, 0)}",62.5
04/26/2025,04262025_75,"{'Black Milk Tea': (2, 2, 1), 'Secret Matcha': (0, 3, 1)}",303.25
04/26/2025,04262025_76,"{'Strawberry Lemonade Tea': (2, 2, 2), 'Oolong Milk Tea': (0, 3, 2), 'Cappuccino Milk Tea': (0, 2, 0)}",60.25
04/26/2025,04262025_77,"{'Coconut Milk Tea': (1, 2, 0), 'Oolong Milk Tea': (0, 0, 1), 'Green Milk Tea': (1, 0, 0)}",51.25
04/26/2025,04262025_78,"{'Peach Oolong Tea': (2, 2, 0)}",27.0
04/26/2025,04262025_79,"{'Protein Shake Milk Tea': (0, 1, 0), 'Ube Milk Tea': (1, 1, 2), 'Oolong Milk Tea': (2, 0, 0)}",48.25
04/26/2025,04262025_80,"{'Peach Oolong Tea': (2, 1, 1)}",28.0
04/26/2025,04262025_81,"{'Mango Green Tea': (1, 2, 1), 'Protein Shake Milk Tea': (2, 0, 1)}",41.25
04/26/2025,04262025_82,"{'Oolong Milk Tea': (2, 0, 2), 'Ube Milk Tea': (0, 2, 2), 'Mango Green Tea': (1, 1, 2)}",66.0
04/26/2025,04262025_83,"{'Peach Oolong Tea': (2, 3, 0), 'Protein Shake Milk Tea': (1, 0, 2)}",64.5
04/26/2025,04262025_84,"{'Protein Shake Milk Tea': (0, 1, 1), 'Mango Green Tea': (1, 1, 1), 'Ice Blend Latte': (2, 1, 0), 'Black Milk Tea': (0, 3, 1)}",69.0
04/26/2025,04262025_85,"{'Passionfruit Green Tea': (2, 2, 2), 'Black Milk Tea': (1, 1, 0)}",53.0
04/26/2025,04262025_86,"{'Strawberry Matcha': (0, 3, 0), 'Green Milk Tea': (2, 2, 1)}",47.0
04/26/2025,04262025_87,"{'Secret Matcha': (0, 1, 2), 'Coconut Milk Tea': (1, 3, 2)}",391.75
04/26/2025,04262025_88,"{'Protein Shake Milk Tea': (0, 2, 1), 'Strawberry Lemonade Tea': (2, 1, 0)}",38.0
04/26/2025,04262025_89,"{'Black Milk Tea': (0, 2, 0), 'Winter Melon Green Tea': (0, 1, 0)}",18.75
04/26/2025,04262025_90,"{'Passionfruit Green Tea': (0, 3, 1), 'Peach Oolong Tea': (0, 2, 1), 'Oolong Milk Tea': (0, 0, 2)}",65.25
04/26/2025,04262025_91,"{'Ube Milk Tea': (0, 1, 0), 'Green Milk Tea': (2, 1, 2), 'Passionfruit Green Tea': (2, 1, 1)}",61.5
04/26/2025,04262025_92,"{'Original Milk Tea': (0, 3, 0)}",15.75
04/26/2025,04262025_93,"{'Winter Melon Green Tea': (1, 3, 1)}",41.25
04/26/2025,04262025_94,"{'Peach Oolong Tea': (1, 2, 1), 'Winter Melon Green Tea': (2, 0, 1), 'Ice Blend Latte': (1, 1, 1)}",71.5
04/26/2025,04262025_95,"{'Passionfruit Green Tea': (0, 1, 2)}",23.75
04/26/2025,04262025_96,"{'Passionfruit Green Tea': (1, 0, 2), 'Original Milk Tea': (2, 3, 0)}",47.0
04/26/2025,04262025_97,"{'Secret Matcha': (0, 1, 2), 'Strawberry Matcha': (1, 1, 1), 'Strawberry Lemonade Tea': (0, 3, 0)}",241.25
04/26/2025,04262025_98,"{'Strawberry Matcha': (2, 2, 1)}",35.25
04/26/2025,04262025_99,"{'Mango Green Tea': (2, 2, 1), 'Passionfruit Green Tea': (2, 1, 1)}",64.0
04/26/2025,04262025_100,"{'Ice Blend Latte': (2, 3, 1), 'Secret Matcha': (2, 0, 0)}",173.0
04/26/2025,04262025_101,"{'Passionfruit Green Tea': (0, 1, 0), 'Oolong Milk Tea': (2, 1, 2)}",33.5
04/26/2025,04262025_102,"{'Oolong Milk Tea': (1, 1, 2), 'Strawberry Lemonade Tea': (0, 1, 1), 'Cappuccino Milk Tea': (0, 3, 1)}",55.5
04/26/2025,04262025_103,"{'Oolong Milk Tea': (1, 0, 1)}",10.5
04/26/2025,04262025_104,"{'Mango Green Tea': (1, 2, 1), 'Coconut Milk Tea': (2, 2, 0), 'Cappuccino Milk Tea': (2, 0, 2)}",65.0
04/26/2025,04262025_105,"{'Ube Milk Tea': (0, 1, 2), 'Coconut Milk Tea': (2, 3, 2)}",74.5
04/26/2025,04262025_106,"{'Black Milk Tea': (0, 1, 0), 'Protein Shake Milk Tea': (0, 1, 1)}",25.75
04/26/2025,04262025_107,"{'Mango Green Tea': (2, 0, 0), 'Strawberry Lemonade Tea': (0, 0, 2), 'Black Milk Tea': (2, 2, 1)}",38.25
04/26/2025,04262025_108,"{'Original Milk Tea': (2, 0, 0)}",8.5
04/26/2025,04262025_109,"{'Peach Oolong Tea': (1, 3, 0), 'Coconut Milk Tea': (2, 3, 1), 'Cappuccino Milk Tea': (0, 0, 2)}",85.0
04/26/2025,04262025_110,"{'Strawberry Lemonade Tea': (1, 0, 2), 'Winter Melon Green Tea': (1, 3, 0)}",46.0
04/26/2025,04262025_111,"{'Winter Melon Green Tea': (1, 3, 2), 'Mango Green Tea': (1, 0, 1), 'Original Milk Tea': (1, 0, 1)}",67.5
04/26/2025,04262025_112,"{'Coconut Milk Tea': (0, 1, 0)}",7.25
04/26/2025,04262025_113,"{'Ube Milk Tea': (0, 1, 2), 'Cappuccino Milk Tea': (1, 1, 0)}",35.25
04/26/2025,04262025_114,"{'Ice Blend Latte': (1, 0, 0), 'Mango Green Tea': (2, 3, 2), 'Secret Matcha': (1, 1, 2)}",306.0
04/26/2025,04262025_115,"{'Cappuccino Milk Tea': (0, 0, 2), 'Strawberry Lemonade Tea': (1, 3, 2), 'Ube Milk Tea': (0, 2, 2), 'Protein Shake Milk Tea': (0, 1, 1)}",86.5
04/26/2025,04262025_116,"{'Original Milk Tea': (2, 2, 2), 'Strawberry Matcha': (0, 3, 2)}",69.75
04/26/2025,04262025_117,"{'Secret Matcha': (2, 1, 0)}",205.75
04/26/2025,04262025_118,"{'Strawberry Matcha': (1, 1, 2), 'Ice Blend Latte': (2, 1, 1)}",54.0
04/27/2025,04272025_1,"{'Mango Green Tea': (0, 1, 0), 'Strawberry Lemonade Tea': (1, 3, 2), 'Winter Melon Green Tea': (0, 2, 1), 'Secret Matcha': (1, 3, 0)}",325.5
04/27/2025,04272025_2,"{'Cappuccino Milk Tea': (2, 3, 2), 'Mango Green Tea': (2, 2, 0), 'Ube Milk Tea': (2, 1, 0)}",74.5
04/27/2025,04272025_3,"{'Strawberry Matcha': (0, 0, 1), 'Ube Milk Tea': (1, 0, 0), 'Peach Oolong Tea': (0, 2, 1), 'Coconut Milk Tea': (0, 1, 0)}",44.5
04/27/2025,04272025_4,"{'Passionfruit Green Tea': (0, 1, 0), 'Coconut Milk Tea': (2, 0, 0), 'Oolong Milk Tea': (0, 3, 0)}",35.5
04/27/2025,04272025_5,"{'Oolong Milk Tea': (1, 0, 2), 'Protein Shake Milk Tea': (1, 1, 2), 'Ube Milk Tea': (2, 0, 1), 'Secret Matcha': (0, 1, 2)}",287.25
04/27/2025,04272025_6,"{'Winter Melon Green Tea': (0, 2, 0), 'Protein Shake Milk Tea': (2, 1, 0), 'Oolong Milk Tea': (1, 1, 2), 'Peach Oolong Tea': (1, 0, 2)}",88.5
04/27/2025,04272025_7,"{'Peach Oolong Tea': (0, 3, 0), 'Mango Green Tea': (1, 2, 1)}",34.75
04/27/2025,04272025_8,"{'Peach Oolong Tea': (0, 1, 2)}",23.75
04/27/2025,04272025_9,"{'Ice Blend Latte': (2, 0, 2), 'Secret Matcha': (1, 1, 0)}",162.5
04/27/2025,04272025_10,"{'Peach Oolong Tea': (0, 1, 0), 'Protein Shake Milk Tea': (2, 3, 0), 'Oolong Milk Tea': (2, 1, 2)}",80.25
04/27/2025,04272025_11,"{'Winter Melon Green Tea': (2, 1, 1), 'Mango Green Tea': (2, 1, 2), 'Original Milk Tea': (0, 3, 2)}",76.5
04/27/2025,04272025_12,"{'Mango Green Tea': (0, 1, 0), 'Peach Oolong Tea': (1, 0, 0), 'Original Milk Tea': (2, 1, 1), 'Winter Melon Green Tea': (0, 3, 2)}",72.75
04/27/2025,04272025_13,"{'Protein Shake Milk Tea': (1, 3, 1), 'Black Milk Tea': (0, 2, 2)}",71.75
04/27/2025,04272025_14,"{'Black Milk Tea': (1, 3, 1), 'Ice Blend Latte': (2, 0, 0), 'Protein Shake Milk Tea': (2, 1, 0), 'Passionfruit Green Tea': (1, 2, 1)}",93.0
04/27/2025,04272025_15,"{'Secret Matcha': (1, 3, 1), 'Strawberry Matcha': (0, 3, 1)}",404.25
04/27/2025,04272025_16,"{'Coconut Milk Tea': (0, 1, 2), 'Cappuccino Milk Tea': (0, 3, 1), 'Green Milk Tea': (0, 1, 2)}",67.5
04/27/2025,04272025_17,"{'Peach Oolong Tea': (2, 1, 1), 'Oolong Milk Tea': (0, 3, 0)}",51.0
04/27/2025,04272025_18,"{'Strawberry Matcha': (0, 2, 2), 'Passionfruit Green Tea': (1, 2, 1), 'Strawberry Lemonade Tea': (2, 2, 0), 'Original Milk Tea': (1, 3, 0)}",91.0
04/27/2025,04272025_19,"{'Original Milk Tea': (2, 1, 2), 'Ube Milk Tea': (0, 1, 0), 'Mango Green Tea': (2, 2, 0), 'Protein Shake Milk Tea': (2, 2, 2)}",103.0
04/27/2025,04272025_20,"{'Strawberry Lemonade Tea': (1, 0, 2), 'Oolong Milk Tea': (2, 2, 1)}",36.0
04/27/2025,04272025_21,"{'Winter Melon Green Tea': (2, 2, 0), 'Secret Matcha': (1, 3, 1)}",377.25
04/27/2025,04272025_22,"{'Oolong Milk Tea': (1, 0, 1), 'Strawberry Lemonade Tea': (1, 0, 1), 'Winter Melon Green Tea': (0, 1, 0)}",25.25
04/27/2025,04272025_23,"{'Secret Matcha': (1, 1, 1)}",207.75
04/27/2025,04272025_24,"{'Oolong Milk Tea': (2, 1, 0), 'Secret Matcha': (1, 1, 2), 'Ube Milk Tea': (2, 3, 2), 'Passionfruit Green Tea': (0, 1, 1)}",358.0
04/27/2025,04272025_25,"{'Black Milk Tea': (0, 1, 1)}",11.5
04/27/2025,04272025_26,"{'Oolong Milk Tea': (1, 3, 0), 'Ice Blend Latte': (2, 0, 2), 'Passionfruit Green Tea': (0, 2, 1)}",67.75
04/27/2025,04272025_27,"{'Peach Oolong Tea': (0, 2, 2), 'Ube Milk Tea': (2, 1, 2)}",67.25
04/27/2025,04272025_28,"{'Green Milk Tea': (2, 3, 1), 'Mango Green Tea': (1, 3, 0), 'Cappuccino Milk Tea': (1, 2, 0), 'Peach Oolong Tea': (0, 1, 0)}",67.5
04/27/2025,04272025_29,"{'Ice Blend Latte': (0, 1, 2), 'Protein Shake Milk Tea': (0, 1, 2), 'Strawberry Lemonade Tea': (0, 1, 2), 'Oolong Milk Tea': (0, 0, 1)}",70.0
04/27/2025,04272025_30,"{'Coconut Milk Tea': (0, 1, 0)}",7.25
04/27/2025,04272025_31,"{'Peach Oolong Tea': (0, 3, 0)}",52.75
04/27/2025,04272025_32,"{'Cappuccino Milk Tea': (0, 0, 1), 'Passionfruit Green Tea': (1, 0, 0)}",13.5
04/27/2025,04272025_33,"{'Strawberry Lemonade Tea': (1, 3, 2)}",20.5
04/27/2025,04272025_34,"{'Coconut Milk Tea': (1, 0, 0), 'Black Milk Tea': (0, 3, 2)}",34.5
04/27/2025,04272025_35,"{'Black Milk Tea': (0, 2, 0), 'Passionfruit Green Tea': (0, 0, 1)}",18.75
04/27/2025,04272025_36,"{'Strawberry Lemonade Tea': (2, 3, 2)}",22.75
04/27/2025,04272025_37,"{'Protein Shake Milk Tea': (1, 3, 2)}",59.5
04/27/2025,04272025_38,"{'Protein Shake Milk Tea': (0, 3, 2)}",88.75
04/27/2025,04272025_39,"{'Ice Blend Latte': (2, 3, 2), 'Strawberry Matcha': (2, 1, 1), 'Secret Matcha': (1, 1, 1)}",300.25
04/27/2025,04272025_40,"{'Protein Shake Milk Tea': (2, 3, 0), 'Ice Blend Latte': (2, 0, 2), 'Mango Green Tea': (1, 2, 2)}",89.0
04/27/2025,04272025_41,"{'Passionfruit Green Tea': (1, 3, 2), 'Cappuccino Milk Tea': (1, 3, 0), 'Ube Milk Tea': (1, 0, 2)}",119.25
04/27/2025,04272025_42,"{'Protein Shake Milk Tea': (2, 2, 2)}",58.5
04/27/2025,04272025_43,"{'Original Milk Tea': (2, 1, 0), 'Winter Melon Green Tea': (0, 1, 0)}",22.0
04/27/2025,04272025_44,"{'Peach Oolong Tea': (1, 1, 1), 'Secret Matcha': (1, 0, 0), 'Original Milk Tea': (2, 3, 0)}",165.0
04/27/2025,04272025_45,"{'Cappuccino Milk Tea': (0, 3, 2), 'Passionfruit Green Tea': (2, 0, 1), 'Coconut Milk Tea': (1, 3, 1)}",90.25
04/27/2025,04272025_46,"{'Mango Green Tea': (1, 3, 0), 'Strawberry Lemonade Tea': (0, 2, 1), 'Ube Milk Tea': (2, 2, 2)}",66.25
04/27/2025,04272025_47,"{'Oolong Milk Tea': (1, 3, 0), 'Strawberry Lemonade Tea': (2, 0, 2)}",33.0
04/27/2025,04272025_48,"{'Ube Milk Tea': (0, 3, 1), 'Protein Shake Milk Tea': (1, 2, 2), 'Strawberry Lemonade Tea': (2, 2, 0)}",90.75
04/27/2025,04272025_49,"{'Winter Melon Green Tea': (2, 0, 1), 'Oolong Milk Tea': (1, 0, 2)}",71.0
04/27/2025,04272025_50,"{'Strawberry Lemonade Tea': (0, 3, 0)}",9.75
04/27/2025,04272025_51,"{'Strawberry Matcha': (1, 3, 1)}",36.25
04/27/2025,04272025_52,"{'Peach Oolong Tea': (0, 1, 0)}",7.25
04/27/2025,04272025_53,"{'Mango Green Tea': (2, 0, 0), 'Strawberry Lemonade Tea': (1, 3, 0), 'Coconut Milk Tea': (2, 0, 0), 'Winter Melon Green Tea': (1, 2, 2)}",71.25
04/27/2025,04272025_54,"{'Oolong Milk Tea': (0, 2, 0)}",10.5
04/27/2025,04272025_55,"{'Ube Milk Tea': (2, 3, 1), 'Mango Green Tea': (1, 1, 0), 'Strawberry Matcha': (1, 3, 0)}",92.5
04/27/2025,04272025_56,"{'Cappuccino Milk Tea': (1, 2, 0), 'Green Milk Tea': (2, 1, 0)}",31.5
04/27/2025,04272025_57,"{'Peach Oolong Tea': (1, 3, 1)}",36.25
04/27/2025,04272025_58,"{'Winter Melon Green Tea': (0, 2, 0)}",16.5
04/27/2025,04272025_59,"{'Ube Milk Tea': (2, 2, 1), 'Passionfruit Green Tea': (2, 1, 0)}",55.0
04/27/2025,04272025_60,"{'Protein Shake Milk Tea': (1, 2, 0), 'Ube Milk Tea': (2, 1, 0)}",48.0
04/27/2025,04272025_61,"{'Green Milk Tea': (0, 1, 1), 'Oolong Milk Tea': (2, 1, 2), 'Winter Melon Green Tea': (0, 0, 2)}",56.25
04/27/2025,04272025_62,"{'Passionfruit Green Tea': (2, 3, 2)}",50.75
04/27/2025,04272025_63,"{'Ube Milk Tea': (2, 1, 2), 'Green Milk Tea': (2, 0, 0)}",44.75
04/27/2025,04272025_64,"{'Coconut Milk Tea': (0, 1, 0), 'Oolong Milk Tea': (2, 2, 0), 'Ube Milk Tea': (2, 0, 1)}",47.0
04/27/2025,04272025_65,"{'Winter Melon Green Tea': (2, 2, 2), 'Coconut Milk Tea': (0, 3, 2), 'Free Drink': (2, 0, 0), 'Secret Matcha': (0, 1, 0)}",155.0
04/27/2025,04272025_66,"{'Peach Oolong Tea': (2, 3, 2), 'Mango Green Tea': (1, 3, 1), 'Coconut Milk Tea': (2, 3, 2)}",117.75
04/27/2025,04272025_67,"{'Green Milk Tea': (0, 1, 0)}",5.25
04/27/2025,04272025_68,"{'Protein Shake Milk Tea': (1, 0, 0), 'Coconut Milk Tea': (1, 2, 2)}",46.0
04/27/2025,04272025_69,"{'Original Milk Tea': (0, 2, 2), 'Peach Oolong Tea': (1, 3, 0)}",61.5
04/27/2025,04272025_70,"{'Strawberry Matcha': (2, 0, 2), 'Strawberry Lemonade Tea': (0, 1, 0), 'Passionfruit Green Tea': (0, 0, 2)}",48.75
04/27/2025,04272025_71,"{'Secret Matcha': (0, 0, 2), 'Black Milk Tea': (2, 1, 0)}",639.0
04/27/2025,04272025_72,"{'Passionfruit Green Tea': (0, 1, 1), 'Peach Oolong Tea': (1, 3, 2)}",60.0
04/27/2025,04272025_73,"{'Original Milk Tea': (1, 2, 2)}",27.25
04/27/2025,04272025_74,"{'Protein Shake Milk Tea': (1, 0, 2)}",30.25
04/27/2025,04272025_75,"{'Green Milk Tea': (2, 2, 0), 'Black Milk Tea': (1, 2, 2), 'Strawberry Matcha': (2, 1, 0), 'Passionfruit Green Tea': (2, 1, 2)}",102.25
04/27/2025,04272025_76,"{'Mango Green Tea': (1, 1, 0), 'Coconut Milk Tea': (0, 3, 2), 'Ice Blend Latte': (2, 1, 2)}",75.0
04/27/2025,04272025_77,"{'Green Milk Tea': (0, 1, 2)}",17.75
04/27/2025,04272025_78,"{'Passionfruit Green Tea': (2, 3, 1), 'Ice Blend Latte': (0, 2, 1), 'Original Milk Tea': (1, 3, 0)}",82.25
04/27/2025,04272025_79,"{'Strawberry Matcha': (0, 3, 1), 'Green Milk Tea': (0, 3, 2), 'Coconut Milk Tea': (0, 1, 0)}",65.5
04/27/2025,04272025_80,"{'Mango Green Tea': (1, 1, 1), 'Secret Matcha': (0, 1, 1), 'Green Milk Tea': (0, 3, 2), 'Original Milk Tea': (0, 3, 1)}",199.5
04/27/2025,04272025_81,"{'Peach Oolong Tea': (0, 1, 0)}",7.25
04/27/2025,04272025_82,"{'Black Milk Tea': (2, 0, 2), 'Peach Oolong Tea': (1, 1, 2), 'Free Drink': (1, 0, 0)}",50.0
04/27/2025,04272025_83,"{'Mango Green Tea': (0, 0, 2), 'Coconut Milk Tea': (2, 2, 2), 'Cappuccino Milk Tea': (1, 0, 0)}",88.25
04/27/2025,04272025_84,"{'Passionfruit Green Tea': (2, 2, 0), 'Protein Shake Milk Tea': (0, 2, 0)}",46.5
04/27/2025,04272025_85,"{'Strawberry Matcha': (2, 1, 1), 'Winter Melon Green Tea': (0, 3, 1)}",62.0
04/27/2025,04272025_86,"{'Passionfruit Green Tea': (2, 0, 1), 'Strawberry Lemonade Tea': (1, 3, 0)}",32.75
04/27/2025,04272025_87,"{'Secret Matcha': (2, 0, 2)}",277.0
04/27/2025,04272025_88,"{'Winter Melon Green Tea': (1, 2, 0)}",23.75
04/27/2025,04272025_89,"{'Winter Melon Green Tea': (1, 3, 2), 'Black Milk Tea': (2, 2, 0)}",93.25
04/27/2025,04272025_90,"{'Oolong Milk Tea': (1, 2, 0), 'Black Milk Tea': (1, 0, 2), 'Coconut Milk Tea': (2, 0, 2)}",60.5
04/27/2025,04272025_91,"{'Ube Milk Tea': (0, 2, 0), 'Strawberry Lemonade Tea': (0, 0, 1)}",18.75
04/27/2025,04272025_92,"{'Black Milk Tea': (1, 3, 0)}",20.0
04/27/2025,04272025_93,"{'Coconut Milk Tea': (2, 0, 0), 'Green Milk Tea': (2, 3, 2), 'Ice Blend Latte': (2, 1, 1)}",97.25
04/27/2025,04272025_94,"{'Winter Melon Green Tea': (1, 0, 1)}",16.5
04/27/2025,04272025_95,"{'Original Milk Tea': (0, 3, 0), 'Cappuccino Milk Tea': (1, 2, 2), 'Green Milk Tea': (1, 3, 1)}",74.25
04/27/2025,04272025_96,"{'Ice Blend Latte': (1, 3, 0), 'Cappuccino Milk Tea': (2, 0, 2)}",49.0
04/27/2025,04272025_97,"{'Original Milk Tea': (1, 2, 1), 'Secret Matcha': (1, 2, 1)}",298.0
04/27/2025,04272025_98,"{'Mango Green Tea': (2, 0, 1)}",8.75
04/27/2025,04272025_99,"{'Original Milk Tea': (1, 1, 2), 'Coconut Milk Tea': (2, 2, 0)}",49.0
04/27/2025,04272025_100,"{'Mango Green Tea': (2, 3, 1), 'Oolong Milk Tea': (0, 3, 0), 'Coconut Milk Tea': (2, 0, 0)}",54.25
04/27/2025,04272025_101,"{'Ube Milk Tea': (0, 1, 0)}",7.25
04/27/2025,04272025_102,"{'Coconut Milk Tea': (0, 0, 2)}",16.5
04/27/2025,04272025_103,"{'Strawberry Matcha': (2, 2, 1), 'Green Milk Tea': (1, 3, 2)}",67.75
04/27/2025,04272025_104,"{'Passionfruit Green Tea': (1, 1, 0)}",13.5
04/27/2025,04272025_105,"{'Ice Blend Latte': (2, 0, 2)}",25.0
04/27/2025,04272025_106,"{'Protein Shake Milk Tea': (0, 1, 0), 'Cappuccino Milk Tea': (1, 0, 2), 'Passionfruit Green Tea': (1, 0, 1)}",44.0
04/27/2025,04272025_107,"{'Cappuccino Milk Tea': (1, 2, 1), 'Oolong Milk Tea': (0, 2, 1), 'Strawberry Lemonade Tea': (1, 2, 2)}",59.0
04/27/2025,04272025_108,"{'Oolong Milk Tea': (1, 0, 0)}",4.25
04/27/2025,04272025_109,"{'Mango Green Tea': (1, 0, 0), 'Ice Blend Latte': (1, 1, 2), 'Strawberry Lemonade Tea': (2, 0, 2), 'Green Milk Tea': (1, 0, 1)}",51.75
04/27/2025,04272025_110,"{'Coconut Milk Tea': (0, 3, 1)}",30.0
04/27/2025,04272025_111,"{'Peach Oolong Tea': (2, 2, 2)}",43.5
04/27/2025,04272025_112,"{'Original Milk Tea': (1, 1, 0), 'Strawberry Lemonade Tea': (0, 2, 1), 'Mango Green Tea': (0, 1, 1)}",27.75
04/27/2025,04272025_113,"{'Ube Milk Tea': (0, 0, 1), 'Strawberry Lemonade Tea': (1, 3, 2), 'Winter Melon Green Tea': (0, 1, 2), 'Strawberry Matcha': (1, 3, 1)}",91.75
04/27/2025,04272025_114,"{'Ube Milk Tea': (2, 0, 1), 'Strawberry Lemonade Tea': (1, 3, 2), 'Black Milk Tea': (0, 3, 2)}",69.5
04/27/2025,04272025_115,"{'Black Milk Tea': (1, 1, 1), 'Strawberry Lemonade Tea': (2, 2, 1)}",31.0
04/27/2025,04272025_116,"{'Passionfruit Green Tea': (2, 2, 2), 'Peach Oolong Tea': (0, 2, 0)}",58.0
04/27/2025,04272025_117,"{'Black Milk Tea': (2, 0, 1), 'Coconut Milk Tea': (2, 0, 1)}",35.5
04/28/2025,04282025_1,"{'Green Milk Tea': (0, 3, 0), 'Coconut Milk Tea': (1, 2, 0)}",36.5
04/28/2025,04282025_2,"{'Secret Matcha': (1, 3, 1), 'Passionfruit Green Tea': (0, 1, 1), 'Green Milk Tea': (1, 1, 0)}",578.0
04/28/2025,04282025_3,"{'Strawberry Matcha': (1, 0, 2)}",22.75
04/28/2025,04282025_4,"{'Ice Blend Latte': (1, 3, 0)}",24.0
04/28/2025,04282025_5,"{'Mango Green Tea': (2, 2, 1), 'Ube Milk Tea': (0, 1, 1), 'Passionfruit Green Tea': (0, 0, 1)}",39.0
04/28/2025,04282025_6,"{'Ice Blend Latte': (1, 1, 0), 'Mango Green Tea': (0, 3, 1), 'Strawberry Matcha': (2, 0, 2), 'Green Milk Tea': (0, 3, 0)}",70.25
04/28/2025,04282025_7,"{'Ube Milk Tea': (1, 3, 0), 'Green Milk Tea': (2, 0, 0), 'Secret Matcha': (2, 2, 1)}",381.75
04/28/2025,04282025_8,"{'Strawberry Matcha': (1, 3, 0), 'Mango Green Tea': (1, 2, 0), 'Secret Matcha': (1, 2, 0)}",243.5
04/28/2025,04282025_9,"{'Ube Milk Tea': (0, 2, 1), 'Oolong Milk Tea': (1, 1, 1), 'Cappuccino Milk Tea': (1, 2, 1)}",63.5
04/28/2025,04282025_10,"{'Strawberry Matcha': (0, 3, 1), 'Cappuccino Milk Tea': (2, 2, 0)}",53.0
04/28/2025,04282025_11,"{'Ice Blend Latte': (2, 0, 1), 'Strawberry Matcha': (2, 1, 1)}",45.75
04/28/2025,04282025_12,"{'Cappuccino Milk Tea': (2, 1, 0)}",16.75
04/28/2025,04282025_13,"{'Coconut Milk Tea': (0, 2, 1), 'Strawberry Lemonade Tea': (1, 0, 2)}",54.25
04/28/2025,04282025_14,"{'Original Milk Tea': (2, 3, 2), 'Strawberry Lemonade Tea': (0, 0, 1)}",41.0
04/28/2025,04282025_15,"{'Winter Melon Green Tea': (0, 1, 0), 'Green Milk Tea': (2, 2, 1), 'Peach Oolong Tea': (1, 3, 1)}",69.75
04/28/2025,04282025_16,"{'Cappuccino Milk Tea': (2, 2, 0), 'Mango Green Tea': (0, 3, 0)}",32.75
04/28/2025,04282025_17,"{'Cappuccino Milk Tea': (0, 1, 0)}",6.25
04/28/2025,04282025_18,"{'Strawberry Matcha': (1, 2, 2), 'Peach Oolong Tea': (0, 1, 0)}",44.5
04/28/2025,04282025_19,"{'Protein Shake Milk Tea': (1, 2, 2), 'Free Drink': (1, 0, 1), 'Ice Blend Latte': (2, 0, 2)}",74.75
04/28/2025,04282025_20,"{'Original Milk Tea': (2, 2, 0), 'Ice Blend Latte': (0, 1, 0), 'Black Milk Tea': (0, 1, 1), 'Secret Matcha': (1, 2, 0)}",243.5
04/28/2025,04282025_21,"{'Winter Melon Green Tea': (0, 2, 1), 'Oolong Milk Tea': (2, 0, 0), 'Strawberry Lemonade Tea': (2, 0, 1)}",84.25
04/28/2025,04282025_22,"{'Cappuccino Milk Tea': (0, 0, 1)}",7.25
04/28/2025,04282025_23,"{'Strawberry Matcha': (0, 1, 0), 'Black Milk Tea': (1, 2, 2)}",34.5
04/28/2025,04282025_24,"{'Ice Blend Latte': (1, 1, 0), 'Ube Milk Tea': (1, 1, 2), 'Original Milk Tea': (0, 3, 1)}",63.5
04/28/2025,04282025_25,"{'Ice Blend Latte': (1, 1, 2), 'Black Milk Tea': (2, 1, 2)}",52.25
04/28/2025,04282025_26,"{'Mango Green Tea': (1, 2, 0), 'Ube Milk Tea': (2, 2, 2)}",52.25
04/28/2025,04282025_27,"{'Secret Matcha': (2, 2, 0), 'Mango Green Tea': (0, 2, 1), 'Protein Shake Milk Tea': (2, 0, 2), 'Strawberry Lemonade Tea': (1, 0, 2)}",335.5
